full_name,ros_distro,n_packages_in_distro,repo_url_normalized,host
ros-event-camera/metavision_driver,kilted,1,https://github.com/ros-event-camera/metavision_driver,github.com
ros-event-camera/openeb_vendor,kilted,1,https://github.com/ros-event-camera/openeb_vendor,github.com
ros-geographic-info/geographic_info,kilted,3,https://github.com/ros-geographic-info/geographic_info,github.com
ros-industrial/reach,kilted,1,https://github.com/ros-industrial/reach,github.com
ros-industrial/reach_ros2,kilted,1,https://github.com/ros-industrial/reach_ros2,github.com
ros-industrial/ros2_canopen,kilted,13,https://github.com/ros-industrial/ros2_canopen,github.com
ros-industrial/ros_canopen,kilted,1,https://github.com/ros-industrial/ros_canopen,github.com
ros-industrial/stomp,kilted,1,https://github.com/ros-industrial/stomp,github.com
ros-industrial/ur_msgs,kilted,1,https://github.com/ros-industrial/ur_msgs,github.com
ros-misc-utilities/apriltag_detector,kilted,5,https://github.com/ros-misc-utilities/apriltag_detector,github.com
ros-misc-utilities/apriltag_mit,kilted,1,https://github.com/ros-misc-utilities/apriltag_mit,github.com
ros-misc-utilities/ffmpeg_encoder_decoder,kilted,1,https://github.com/ros-misc-utilities/ffmpeg_encoder_decoder,github.com
ros-misc-utilities/ffmpeg_image_transport,kilted,1,https://github.com/ros-misc-utilities/ffmpeg_image_transport,github.com
ros-misc-utilities/ffmpeg_image_transport_msgs,kilted,1,https://github.com/ros-misc-utilities/ffmpeg_image_transport_msgs,github.com
ros-misc-utilities/ffmpeg_image_transport_tools,kilted,1,https://github.com/ros-misc-utilities/ffmpeg_image_transport_tools,github.com
ros-misc-utilities/flex_sync,kilted,1,https://github.com/ros-misc-utilities/flex_sync,github.com
ros-misc-utilities/foxglove_compressed_video_transport,kilted,1,https://github.com/ros-misc-utilities/foxglove_compressed_video_transport,github.com
ros-navigation/nav2_minimal_turtlebot_simulation,kilted,3,https://github.com/ros-navigation/nav2_minimal_turtlebot_simulation,github.com
ros-perception/depthimage_to_laserscan,kilted,1,https://github.com/ros-perception/depthimage_to_laserscan,github.com
ros-perception/image_common,kilted,6,https://github.com/ros-perception/image_common,github.com
ros-perception/image_pipeline,kilted,9,https://github.com/ros-perception/image_pipeline,github.com
ros-perception/image_transport_plugins,kilted,5,https://github.com/ros-perception/image_transport_plugins,github.com
ros-perception/imu_pipeline,kilted,3,https://github.com/ros-perception/imu_pipeline,github.com
ros-perception/laser_filters,kilted,1,https://github.com/ros-perception/laser_filters,github.com
ros-perception/laser_geometry,kilted,1,https://github.com/ros-perception/laser_geometry,github.com
ros-perception/laser_proc,kilted,1,https://github.com/ros-perception/laser_proc,github.com
ros-perception/pcl_msgs,kilted,1,https://github.com/ros-perception/pcl_msgs,github.com
ros-perception/perception_open3d,kilted,1,https://github.com/ros-perception/perception_open3d,github.com
ros-perception/perception_pcl,kilted,3,https://github.com/ros-perception/perception_pcl,github.com
ros-perception/point_cloud_transport,kilted,2,https://github.com/ros-perception/point_cloud_transport,github.com
ros-perception/point_cloud_transport_plugins,kilted,5,https://github.com/ros-perception/point_cloud_transport_plugins,github.com
ros-perception/point_cloud_transport_tutorial,kilted,1,https://github.com/ros-perception/point_cloud_transport_tutorial,github.com
ros-perception/pointcloud_to_laserscan,kilted,1,https://github.com/ros-perception/pointcloud_to_laserscan,github.com
ros-perception/vision_msgs,kilted,2,https://github.com/ros-perception/vision_msgs,github.com
ros-perception/vision_opencv,kilted,3,https://github.com/ros-perception/vision_opencv,github.com
ros-planning/geometric_shapes,kilted,1,https://github.com/ros-planning/geometric_shapes,github.com
ros-planning/moveit2,kilted,41,https://github.com/ros-planning/moveit2,github.com
ros-planning/moveit_msgs,kilted,1,https://github.com/ros-planning/moveit_msgs,github.com
ros-planning/moveit_resources,kilted,7,https://github.com/ros-planning/moveit_resources,github.com
ros-planning/moveit_visual_tools,kilted,1,https://github.com/ros-planning/moveit_visual_tools,github.com
ros-planning/navigation2,kilted,44,https://github.com/ros-planning/navigation2,github.com
ros-planning/navigation_msgs,kilted,1,https://github.com/ros-planning/navigation_msgs,github.com
ros-planning/py_binding_tools,kilted,1,https://github.com/ros-planning/py_binding_tools,github.com
ros-planning/random_numbers,kilted,1,https://github.com/ros-planning/random_numbers,github.com
ros-planning/srdfdom,kilted,1,https://github.com/ros-planning/srdfdom,github.com
ros-planning/warehouse_ros,kilted,1,https://github.com/ros-planning/warehouse_ros,github.com
ros-planning/warehouse_ros_sqlite,kilted,1,https://github.com/ros-planning/warehouse_ros_sqlite,github.com
ros-simulation/simulation_interfaces,kilted,1,https://github.com/ros-simulation/simulation_interfaces,github.com
ros-sports/game_controller_spl,kilted,2,https://github.com/ros-sports/game_controller_spl,github.com
ros-sports/nao_lola,kilted,4,https://github.com/ros-sports/nao_lola,github.com
ros-sports/r2r_spl,kilted,8,https://github.com/ros-sports/r2r_spl,github.com
ros-sports/rcss3d_agent,kilted,4,https://github.com/ros-sports/rcss3d_agent,github.com
ros-sports/rcss3d_nao,kilted,1,https://github.com/ros-sports/rcss3d_nao,github.com
ros-sports/ros_image_to_qimage,kilted,1,https://github.com/ros-sports/ros_image_to_qimage,github.com
ros-sports/rqt_image_overlay,kilted,2,https://github.com/ros-sports/rqt_image_overlay,github.com
ros-sports/soccer_interfaces,kilted,6,https://github.com/ros-sports/soccer_interfaces,github.com
ros-sports/soccer_vision_3d_rviz_markers,kilted,1,https://github.com/ros-sports/soccer_vision_3d_rviz_markers,github.com
ros-sports/vision_msgs_layers,kilted,1,https://github.com/ros-sports/vision_msgs_layers,github.com
ros-teleop/teleop_tools,kilted,5,https://github.com/ros-teleop/teleop_tools,github.com
ros-teleop/twist_mux,kilted,1,https://github.com/ros-teleop/twist_mux,github.com
ros-teleop/twist_mux_msgs,kilted,1,https://github.com/ros-teleop/twist_mux_msgs,github.com
ros-tooling/graph-monitor,kilted,4,https://github.com/ros-tooling/graph-monitor,github.com
ros-tooling/keyboard_handler,kilted,1,https://github.com/ros-tooling/keyboard_handler,github.com
ros-tooling/launch_frontend_py,kilted,1,https://github.com/ros-tooling/launch_frontend_py,github.com
ros-tooling/libstatistics_collector,kilted,1,https://github.com/ros-tooling/libstatistics_collector,github.com
ros-tooling/rosbag2_broll,kilted,2,https://github.com/ros-tooling/rosbag2_broll,github.com
ros-tooling/topic_tools,kilted,2,https://github.com/ros-tooling/topic_tools,github.com
ros-tracing/tracetools_analysis,kilted,3,https://github.com/ros-tracing/tracetools_analysis,github.com
ros-visualization/interactive_marker_twist_server,kilted,1,https://github.com/ros-visualization/interactive_marker_twist_server,github.com
ros-visualization/interactive_markers,kilted,1,https://github.com/ros-visualization/interactive_markers,github.com
ros-visualization/python_qt_binding,kilted,1,https://github.com/ros-visualization/python_qt_binding,github.com
ros-visualization/qt_gui_core,kilted,6,https://github.com/ros-visualization/qt_gui_core,github.com
ros-visualization/rqt,kilted,5,https://github.com/ros-visualization/rqt,github.com
ros-visualization/rqt_action,kilted,1,https://github.com/ros-visualization/rqt_action,github.com
ros-visualization/rqt_bag,kilted,2,https://github.com/ros-visualization/rqt_bag,github.com
ros-visualization/rqt_common_plugins,kilted,1,https://github.com/ros-visualization/rqt_common_plugins,github.com
ros-visualization/rqt_console,kilted,1,https://github.com/ros-visualization/rqt_console,github.com
ros-visualization/rqt_graph,kilted,1,https://github.com/ros-visualization/rqt_graph,github.com
ros-visualization/rqt_image_view,kilted,1,https://github.com/ros-visualization/rqt_image_view,github.com
ros-visualization/rqt_moveit,kilted,1,https://github.com/ros-visualization/rqt_moveit,github.com
ros-visualization/rqt_msg,kilted,1,https://github.com/ros-visualization/rqt_msg,github.com
ros-visualization/rqt_plot,kilted,1,https://github.com/ros-visualization/rqt_plot,github.com
ros-visualization/rqt_publisher,kilted,1,https://github.com/ros-visualization/rqt_publisher,github.com
ros-visualization/rqt_py_console,kilted,1,https://github.com/ros-visualization/rqt_py_console,github.com
ros-visualization/rqt_reconfigure,kilted,1,https://github.com/ros-visualization/rqt_reconfigure,github.com
ros-visualization/rqt_robot_dashboard,kilted,1,https://github.com/ros-visualization/rqt_robot_dashboard,github.com
ros-visualization/rqt_robot_monitor,kilted,1,https://github.com/ros-visualization/rqt_robot_monitor,github.com
ros-visualization/rqt_robot_steering,kilted,1,https://github.com/ros-visualization/rqt_robot_steering,github.com
ros-visualization/rqt_runtime_monitor,kilted,1,https://github.com/ros-visualization/rqt_runtime_monitor,github.com
ros-visualization/rqt_service_caller,kilted,1,https://github.com/ros-visualization/rqt_service_caller,github.com
ros-visualization/rqt_shell,kilted,1,https://github.com/ros-visualization/rqt_shell,github.com
ros-visualization/rqt_srv,kilted,1,https://github.com/ros-visualization/rqt_srv,github.com
ros-visualization/rqt_tf_tree,kilted,1,https://github.com/ros-visualization/rqt_tf_tree,github.com
ros-visualization/rqt_topic,kilted,1,https://github.com/ros-visualization/rqt_topic,github.com
ros-visualization/tango_icons_vendor,kilted,1,https://github.com/ros-visualization/tango_icons_vendor,github.com
ros/angles,kilted,1,https://github.com/ros/angles,github.com
ros/bond_core,kilted,6,https://github.com/ros/bond_core,github.com
ros/class_loader,kilted,1,https://github.com/ros/class_loader,github.com
ros/diagnostics,kilted,6,https://github.com/ros/diagnostics,github.com
ros/eigen_stl_containers,kilted,1,https://github.com/ros/eigen_stl_containers,github.com
ros/executive_smach,kilted,4,https://github.com/ros/executive_smach,github.com
ros/filters,kilted,1,https://github.com/ros/filters,github.com
ros/geometry_tutorials,kilted,3,https://github.com/ros/geometry_tutorials,github.com
ros/joint_state_publisher,kilted,2,https://github.com/ros/joint_state_publisher,github.com
ros/kdl_parser,kilted,1,https://github.com/ros/kdl_parser,github.com
ros/pluginlib,kilted,2,https://github.com/ros/pluginlib,github.com
ros/resource_retriever,kilted,2,https://github.com/ros/resource_retriever,github.com
ros/robot_state_publisher,kilted,1,https://github.com/ros/robot_state_publisher,github.com
ros/ros_environment,kilted,1,https://github.com/ros/ros_environment,github.com
ros/ros_tutorials,kilted,2,https://github.com/ros/ros_tutorials,github.com
ros/sdformat_urdf,kilted,2,https://github.com/ros/sdformat_urdf,github.com
ros/urdf_launch,kilted,1,https://github.com/ros/urdf_launch,github.com
ros/urdf_parser_py,kilted,1,https://github.com/ros/urdf_parser_py,github.com
ros/urdf_tutorial,kilted,1,https://github.com/ros/urdf_tutorial,github.com
ros/urdfdom,kilted,1,https://github.com/ros/urdfdom,github.com
ros/xacro,kilted,1,https://github.com/ros/xacro,github.com
ros2-gbp/ortools_vendor-release,kilted,1,https://github.com/ros2-gbp/ortools_vendor-release,github.com
ros2-gbp/picknik_ament_copyright-release,kilted,1,https://github.com/ros2-gbp/picknik_ament_copyright-release,github.com
ros2-gbp/radar_msgs-release,kilted,1,https://github.com/ros2-gbp/radar_msgs-release,github.com
ros2-gbp/ros_industrial_cmake_boilerplate-release,kilted,1,https://github.com/ros2-gbp/ros_industrial_cmake_boilerplate-release,github.com
ros2-rust/rosidl_rust,kilted,1,https://github.com/ros2-rust/rosidl_rust,github.com
ros2/ament_cmake_ros,kilted,5,https://github.com/ros2/ament_cmake_ros,github.com
ros2/cartographer,kilted,1,https://github.com/ros2/cartographer,github.com
ros2/cartographer_ros,kilted,3,https://github.com/ros2/cartographer_ros,github.com
ros2/common_interfaces,kilted,13,https://github.com/ros2/common_interfaces,github.com
ros2/console_bridge_vendor,kilted,1,https://github.com/ros2/console_bridge_vendor,github.com
ros2/demos,kilted,20,https://github.com/ros2/demos,github.com
ros2/domain_bridge,kilted,1,https://github.com/ros2/domain_bridge,github.com
ros2/eigen3_cmake_module,kilted,1,https://github.com/ros2/eigen3_cmake_module,github.com
ros2/example_interfaces,kilted,1,https://github.com/ros2/example_interfaces,github.com
ros2/examples,kilted,22,https://github.com/ros2/examples,github.com
ros2/geometry2,kilted,15,https://github.com/ros2/geometry2,github.com
ros2/launch,kilted,7,https://github.com/ros2/launch,github.com
ros2/launch_ros,kilted,4,https://github.com/ros2/launch_ros,github.com
ros2/libyaml_vendor,kilted,1,https://github.com/ros2/libyaml_vendor,github.com
ros2/message_filters,kilted,1,https://github.com/ros2/message_filters,github.com
ros2/mimick_vendor,kilted,1,https://github.com/ros2/mimick_vendor,github.com
ros2/orocos_kdl_vendor,kilted,2,https://github.com/ros2/orocos_kdl_vendor,github.com
ros2/performance_test_fixture,kilted,1,https://github.com/ros2/performance_test_fixture,github.com
ros2/pybind11_vendor,kilted,1,https://github.com/ros2/pybind11_vendor,github.com
ros2/python_cmake_module,kilted,1,https://github.com/ros2/python_cmake_module,github.com
ros2/rcl,kilted,4,https://github.com/ros2/rcl,github.com
ros2/rcl_interfaces,kilted,10,https://github.com/ros2/rcl_interfaces,github.com
ros2/rcl_logging,kilted,3,https://github.com/ros2/rcl_logging,github.com
ros2/rclc,kilted,4,https://github.com/ros2/rclc,github.com
ros2/rclcpp,kilted,4,https://github.com/ros2/rclcpp,github.com
ros2/rclpy,kilted,1,https://github.com/ros2/rclpy,github.com
ros2/rcpputils,kilted,1,https://github.com/ros2/rcpputils,github.com
ros2/rcutils,kilted,1,https://github.com/ros2/rcutils,github.com
ros2/realtime_support,kilted,2,https://github.com/ros2/realtime_support,github.com
ros2/rmw,kilted,3,https://github.com/ros2/rmw,github.com
ros2/rmw_connextdds,kilted,4,https://github.com/ros2/rmw_connextdds,github.com
ros2/rmw_cyclonedds,kilted,1,https://github.com/ros2/rmw_cyclonedds,github.com
ros2/rmw_dds_common,kilted,1,https://github.com/ros2/rmw_dds_common,github.com
ros2/rmw_fastrtps,kilted,3,https://github.com/ros2/rmw_fastrtps,github.com
ros2/rmw_gurumdds,kilted,2,https://github.com/ros2/rmw_gurumdds,github.com
ros2/rmw_implementation,kilted,2,https://github.com/ros2/rmw_implementation,github.com
ros2/rmw_zenoh,kilted,4,https://github.com/ros2/rmw_zenoh,github.com
ros2/ros1_bridge,kilted,1,https://github.com/ros2/ros1_bridge,github.com
ros2/ros2_tracing,kilted,10,https://github.com/ros2/ros2_tracing,github.com
ros2/ros2cli,kilted,15,https://github.com/ros2/ros2cli,github.com
ros2/ros2cli_common_extensions,kilted,1,https://github.com/ros2/ros2cli_common_extensions,github.com
ros2/ros_testing,kilted,2,https://github.com/ros2/ros_testing,github.com
ros2/ros_workspace,kilted,1,https://github.com/ros2/ros_workspace,github.com
ros2/rosbag2,kilted,23,https://github.com/ros2/rosbag2,github.com
ros2/rosidl,kilted,15,https://github.com/ros2/rosidl,github.com
ros2/rosidl_core,kilted,2,https://github.com/ros2/rosidl_core,github.com
ros2/rosidl_dds,kilted,1,https://github.com/ros2/rosidl_dds,github.com
ros2/rosidl_defaults,kilted,2,https://github.com/ros2/rosidl_defaults,github.com
ros2/rosidl_dynamic_typesupport,kilted,1,https://github.com/ros2/rosidl_dynamic_typesupport,github.com
ros2/rosidl_dynamic_typesupport_fastrtps,kilted,1,https://github.com/ros2/rosidl_dynamic_typesupport_fastrtps,github.com
ros2/rosidl_python,kilted,1,https://github.com/ros2/rosidl_python,github.com
ros2/rosidl_runtime_py,kilted,1,https://github.com/ros2/rosidl_runtime_py,github.com
ros2/rosidl_typesupport,kilted,3,https://github.com/ros2/rosidl_typesupport,github.com
ros2/rosidl_typesupport_fastrtps,kilted,2,https://github.com/ros2/rosidl_typesupport_fastrtps,github.com
ros2/rpyutils,kilted,1,https://github.com/ros2/rpyutils,github.com
ros2/rviz,kilted,9,https://github.com/ros2/rviz,github.com
ros2/spdlog_vendor,kilted,1,https://github.com/ros2/spdlog_vendor,github.com
ros2/sros2,kilted,2,https://github.com/ros2/sros2,github.com
ros2/system_tests,kilted,6,https://github.com/ros2/system_tests,github.com
ros2/teleop_twist_joy,kilted,1,https://github.com/ros2/teleop_twist_joy,github.com
ros2/teleop_twist_keyboard,kilted,1,https://github.com/ros2/teleop_twist_keyboard,github.com
ros2/test_interface_files,kilted,1,https://github.com/ros2/test_interface_files,github.com
ros2/tinyxml2_vendor,kilted,1,https://github.com/ros2/tinyxml2_vendor,github.com
ros2/tinyxml_vendor,kilted,1,https://github.com/ros2/tinyxml_vendor,github.com
